File Name,Component RT,Compound Name,Match Factor,Best Hit,Formula,Model Peak Area,Model Peak Height,Base Peak Area,Component Area,Model Peak MZ,Base Peak MZ
MP_010824_AVOC_C2.D,10.2523158791481,"1-Hexen-4-ol, 3-methyl-4-phenyl-",55.2009911873432,True,C13H18O,84284.4431213356,49014.0881557703,84284.4431213356,460070.995252168,135,135
MP_010824_AVOC_CC1.D,10.2535852717199,"Succinic acid, tridec-2-yn-1-yl 1-phenylpropyl ester",64.474415908149,True,C26H38O4,53617.3302136011,30511.7798531042,67460.3726308241,513378.868708061,135,119
MP_010824_AVOC_T4.D,10.2552022069602,trans-Verbenyl laureate,62.7283564961474,True,C22H38O2,77853.3479992008,41410.5030430049,77853.3479992008,560772.964235356,119.07,119.07
MP_010824_AVOC_C1.D,10.255758484352,trans-Verbenyl laureate,61.5546599914569,True,C22H38O2,58576.310279443,30440.20703125,58576.310279443,472146.275566779,119.07,119.07
MP_010824_AVOC_C3.D,10.2560873227561,"Succinic acid, tridec-2-yn-1-yl 1-phenylpropyl ester",65.4483138650381,True,C26H38O4,79199.2303830885,46346.5877395479,101765.898690151,701723.571917842,135,119.08
MP_010824_AVOC_C2.D,10.2583556362419,"Succinic acid, tridec-2-yn-1-yl 1-phenylpropyl ester",65.4665544432449,True,C26H38O4,110374.006843352,59071.00390625,110374.006843352,792870.572727188,119.08,119.08
MP_010824_AVOC_C3.D,10.2632078170516,"Benzene, 1-methyl-3-(1-methylethyl)-",80.0788517229644,True,C10H14,101765.898690151,54817.1516286118,101765.898690151,258529.355354961,119,119
11062023_MP_T2.D,10.2774288832059,"Benzenemethanol, .alpha.-methyl-.alpha.-(1-methyl-2-propenyl)-",80.6137963245108,True,C12H16O,52573.5336767803,29695.8874715058,52573.5336767803,137204.090880249,121,121
11062023_MM_C2.D,10.2780597259455,"Benzenemethanol, .alpha.-methyl-.alpha.-(1-methyl-2-propenyl)-",58.521190431688,True,C12H16O,10290.199523566,5504.63256492295,13970.1462030791,111219.411182577,55,121
11062023_MM_T1.D,10.2789913775153,"Benzenemethanol, .alpha.-methyl-.alpha.-(1-methyl-2-propenyl)-",80.8860627808708,True,C12H16O,152071.098190112,85203.6166200305,152071.098190112,552242.318664128,121.08,121.08
11062023_MM_T2.D,10.2802439687787,3-Hydroxy-3-phenylbutan-2-one,82.0372610425068,True,C10H12O2,169093.117325856,94202.6806838023,169093.117325856,567690.73827476,121.08,121.08
11062023_MM_T3.D,10.2860514054085,p-Cymene,71.451813079172,True,C10H14,3737.47680716273,1996.994479139,12481.9877961731,96114.3890988216,55,119
11062023_MM_C2.D,10.2876934255278,"Benzoic acid, 4-methyl-, 2-hydroxy-2-phenylpropyl ester",77.878241178151,True,C17H18O3,13970.1462030791,7843.45321132354,35733.1539656828,114475.816186996,121,119
11062023_MM_C2.D,10.2891967261858,"Benzene, 2-ethyl-1,4-dimethyl-",91.5487235380973,True,C10H14,35733.1539656828,19827.697265625,35733.1539656828,85074.6343021468,119.06,119.06
11062023_MP_T3.D,10.2894023400486,"Benzene, 1,2,4,5-tetramethyl-",89.1417547607222,True,C10H14,13908.0997597047,7688.40283203125,42426.5623434756,96429.7253524976,134.08,119.06
11062023_MP_C3.D,10.2895604709648,"Benzene, 1,2,3,5-tetramethyl-",87.6027430855922,True,C10H14,17647.9891522215,9481.25390625,17647.9891522215,37663.7332934373,119.06,119.06
11062023_MM_C3.D,10.2896623426186,"Benzene, 1-methyl-3-(1-methylethyl)-",89.8727844486658,True,C10H14,24494.8274864651,13469.69140625,24494.8274864651,57025.3113318846,119.06,119.06
11062023_MP_T2.D,10.2902607076211,"Benzene, 1,2,4,5-tetramethyl-",84.9735725878838,True,C10H14,117172.085572692,66768.359375,117172.085572692,230590.300748095,119.06,119.06
11062023_MM_C3.D,10.2905557995436,p-Cymene,85.7709870855642,True,C10H14,3005.15435445393,1568.94109321674,24494.8274864651,78839.0672343719,55,119
11062023_MM_T1.D,10.291230459345,"Benzene, 1,2,4,5-tetramethyl-",91.6746660588193,True,C10H14,348529.533185038,194616.984375,348529.533185038,806358.23288865,119,119
11062023_MM_T2.D,10.2916455993803,"Benzene, 1,2,4,5-tetramethyl-",85.3283507303133,True,C10H14,374188.786562513,208526.328125,374188.786562513,910924.180006415,119.06,119.06
MP_010824_AVOC_T1.D,10.30033714004,Undecane,95.2588156832224,True,C11H24,435866.856791485,253021.932498943,689572.752984097,2871165.66035731,71,57
MP_010824_AVOC_T3.D,10.3040702543519,Undecane,95.3351121444124,True,C11H24,280797.074339106,170436.687705631,472400.449135525,2004896.713635,71.09,57.08
MP_010824_AVOC_T2.D,10.3055514088307,Undecane,95.1153860871434,True,C11H24,365875.750233394,214599.240891777,936995.588027867,3882103.50013124,85,57
MP_010824_AVOC_C1.D,10.3064365096804,Undecane,95.0463504713007,True,C11H24,639866.900055329,362309.972981771,977673.851675618,4022619.57047137,71.09,57.08
11062023_MP_T2.D,10.3074027593554,"Sulfurous acid, cyclohexylmethyl undecyl ester",72.468402513702,True,C18H36O3S,27358.8820646387,10634.656712957,27358.8820646387,170127.508277889,97.08,97.08
MP_010824_AVOC_CC1.D,10.307957607107,Undecane,95.5295499801946,True,C11H24,793517.367941878,435256.535335522,1104081.48561066,4911807.13602581,71.09,57.08
MP_010824_AVOC_T4.D,10.3087047626542,Undecane,95.4859192726956,True,C11H24,842191.052676036,460286.965209961,1293253.21385106,5460901.87033399,71,57
MP_010824_AVOC_C3.D,10.3118303884245,Undecane,95.0895693434385,True,C11H24,1646002.0228453,918582.583672608,1646002.0228453,7052972.25314973,57.08,57.08
11062023_MM_T2.D,10.3128738451958,"Sulfurous acid, cyclohexylmethyl tridecyl ester",78.2281841876187,True,C20H40O3S,111998.042884474,32850.7300967384,97145.520682057,535405.830337056,55.06,97.08
MP_010824_AVOC_C2.D,10.3129207964732,Undecane,94.5987107273664,True,C11H24,1809376.73619849,1000002.8818926,1809376.73619849,7628997.61944554,57.08,57.08
11062023_MM_T2.D,10.3130044482197,"Sulfurous acid, cyclohexylmethyl undecyl ester",77.5629706947729,True,C18H36O3S,111998.042884474,32850.7300967384,97145.520682057,450016.207580032,55,97
11062023_MM_T1.D,10.3131238597236,"Sulfurous acid, cyclohexylmethyl nonyl ester",81.646577945261,True,C16H32O3S,28478.4294399468,9690.43057272894,93269.4614533112,398312.817607256,85,97
11062023_MM_T2.D,10.3410102730572,"Indan, 1-methyl-",66.4822268187295,True,C10H12,84307.1146842898,46023.1574655095,84307.1146842898,282899.186247234,117.05,117.05
11062023_MM_T1.D,10.3418473671077,"Indan, 1-methyl-",65.8922967615386,True,C10H12,149007.697599137,36859.9164017034,80753.1480504328,379633.921222597,69,117
MP_010824_AVOC_T3.D,10.3486192226817,"Carbonic acid, eicosyl vinyl ester",78.4704833101693,True,C23H44O3,23350.7474441446,19238.7008186091,31177.2019603543,205099.930086457,71,43
MP_010824_AVOC_C1.D,10.3493846532289,3-Ethyl-3-methylheptane,75.584768852559,True,C10H22,103995.304133136,65809.4886067708,103995.304133136,301832.192882427,71,71
MP_010824_AVOC_T2.D,10.3498858969362,"Carbonic acid, eicosyl vinyl ester",75.1238988543107,True,C23H44O3,55411.5618058636,33693.3419165829,82710.6836633457,490075.949562072,85,71
MP_010824_AVOC_CC1.D,10.3507755034147,"Octane, 5-ethyl-2-methyl-",75.9938061759299,True,C11H24,134075.960807908,82585.4185212034,134075.960807908,468571.964722763,71.09,71.09
MP_010824_AVOC_CC1.D,10.3514985462094,10-Methylnonadecane,74.6905356477922,True,C20H42,134075.960807908,82585.4185212034,134075.960807908,558262.599420961,71,71
MP_010824_AVOC_T4.D,10.351701395048,"Undecane, 3,7-dimethyl-",81.5372445042369,True,C13H28,144126.042817631,87745.2230224609,144126.042817631,533694.30843354,71,71
MP_010824_AVOC_C3.D,10.3533091074157,3-Ethyl-3-methylheptane,79.1175547382391,True,C10H22,173677.633086088,116033.540899071,173677.633086088,563135.219517223,71,71
MP_010824_AVOC_C2.D,10.3542959183512,"Undecane, 4,7-dimethyl-",80.4422315626027,True,C13H28,198770.731066986,123287.356948031,197702.01072553,663921.802427995,57.08,71.09
MP_010824_AVOC_C2.D,10.3548136369759,10-Methylnonadecane,82.255822501104,True,C20H42,198770.731066986,123287.356948031,197702.01072553,986702.71850297,57,71
MP_010824_AVOC_T1.D,10.3888823520035,Nonanal,94.6391971342003,True,C9H18O,50391.4751608138,30695.4238951442,136874.674996934,983842.465012556,44,57
MP_010824_AVOC_T2.D,10.3928605832543,Nonanal,94.5726548207078,True,C9H18O,60842.5320014023,36628.2767568265,178019.458811482,1119948.4767486,44,57
MP_010824_AVOC_T3.D,10.3928882367618,Nonanal,93.5807740429061,True,C9H18O,62967.1022543642,34396.7720925165,82389.796562517,674267.43377612,41.07,57.08
MP_010824_AVOC_C1.D,10.3938482992173,Nonanal,94.2539052616139,True,C9H18O,66691.3288060284,40947.1854586121,189631.835282688,1280031.69859433,44,57.08
MP_010824_AVOC_CC1.D,10.3948834310752,Nonanal,92.9858777194063,True,C9H18O,78771.2465732436,58726.4982736791,161650.918152998,1511002.20811002,56,57
MP_010824_AVOC_T4.D,10.3951658628895,Nonanal,93.5259980019583,True,C9H18O,69258.247494681,41593.6430073475,194873.427183867,1326272.51095653,44,57
MP_010824_AVOC_C2.D,10.397098435962,Nonanal,90.2960193217139,True,C9H18O,275073.353422471,152745.631605771,275073.353422471,1601770.23200379,57,57
MP_010824_AVOC_C3.D,10.3972589239181,Nonanal,90.5183289861419,True,C9H18O,139928.456351373,83633.5775178691,253270.003614959,1790915.74257362,56.08,57.08
MP_010824_AVOC_C3.D,10.4009521623802,"Benzene, (1-methylbutyl)-",74.0434685570303,True,C11H16,155390.913814931,73993.8302071594,155390.913814931,347669.709944769,105,105
11062023_MM_T2.D,10.4024604455236,trans-Verbenyl laureate,63.6907213626418,True,C22H38O2,58726.737988006,30082.2421875,58726.737988006,359735.745701327,119,119
11062023_MM_T1.D,10.406708409117,trans-Verbenyl laureate,63.7834545950124,True,C22H38O2,53938.0361213148,28059.1796875,53938.0361213148,294287.864744661,119,119
MP_010824_AVOC_CC1.D,10.4392782008851,"2,5-Dihydroxybenzaldehyde, 2TMS derivative",64.2842149444932,True,C13H22O3Si2,133809.653274612,65335.5193963229,133809.653274612,442510.207116934,267,267
MP_010824_AVOC_T3.D,10.4395477244252,"2-[2-(Dimethylamino)benzoyl]-N,N-dimethylaniline",56.3969356869058,True,C17H20N2O,53580.2510103903,31638.416015625,53580.2510103903,312448.022949219,119,119
MP_010824_AVOC_T2.D,10.4399423695795,"N-(2,6-Diethylphenyl)-3-methylbenzamide",57.2138303039256,True,C18H21NO,88830.1609854181,38538.1437676432,104265.968679048,629367.425319113,267,119
MP_010824_AVOC_T4.D,10.440382391609,"2,5-Dihydroxybenzaldehyde, 2TMS derivative",66.7021225368511,True,C13H22O3Si2,137873.447617461,65378.2308538448,137873.447617461,445642.961927843,266.99,266.99
MP_010824_AVOC_C1.D,10.4404961231939,"2-[2-(Dimethylamino)benzoyl]-N,N-dimethylaniline",57.120969874412,True,C17H20N2O,116308.965899538,69455.9765625,116308.965899538,743296.858165492,119.07,119.07
MP_010824_AVOC_CC1.D,10.4410039376601,"2-[2-(Dimethylamino)benzoyl]-N,N-dimethylaniline",57.88126399058,True,C17H20N2O,133809.653274612,65335.5193963229,142018.194407411,899239.714610594,267,119
11062023_MP_C1.D,10.4412762459159,Undecane,85.2762091300243,True,C11H24,20888.8443061947,12745.2956050255,20888.8443061947,80166.7944639328,57.06,57.06
11062023_MM_T3.D,10.4414003209401,Undecane,92.21069672433,True,C11H24,30003.9152473525,17604.9404078293,30003.9152473525,128315.987974587,57,57
MP_010824_AVOC_C3.D,10.4416364488357,"2,5-Dihydroxybenzaldehyde, 2TMS derivative",67.2874306831014,True,C13H22O3Si2,188067.243287765,94597.9568227549,188067.243287765,542845.211045691,267,267
11062023_MM_C2.D,10.4418924205346,Undecane,94.365871704458,True,C11H24,92051.2903584186,53567.8336846795,92051.2903584186,401433.752996113,57.07,57.07
11062023_MP_C3.D,10.4419329164271,Undecane,88.6845756594791,True,C11H24,45638.7416525139,26659.2936570478,45638.7416525139,187852.256640348,57,57
11062023_MM_C3.D,10.442024220619,Undecane,94.6570180168771,True,C11H24,63231.0210748708,36547.6937333467,63231.0210748708,274760.942778763,57,57
MP_010824_AVOC_T4.D,10.4420904454953,"N-(2,6-Diethylphenyl)-3-methylbenzamide",57.6889201362879,True,C18H21NO,151060.93995745,89194.9317783608,151060.93995745,611156.502716633,119,119
MP_010824_AVOC_CC1.D,10.4422377244194,"Benzene, 1,3-diethyl-5-methyl-",85.6431423541387,True,C11H16,142018.194407411,84127.8211477696,142018.194407411,370425.474442115,119,119
11062023_MP_T3.D,10.4423006241709,Undecane,95.8366846032469,True,C11H24,71422.177823207,41269.3159415722,112267.859208765,458222.775341153,71.08,57.07
MP_010824_AVOC_T4.D,10.4428716190362,"Benzene, 1,3-diethyl-5-methyl-",84.1378767342058,True,C11H16,151060.93995745,89194.9317783608,151060.93995745,401177.468154583,119.07,119.07
11062023_MP_T2.D,10.4430667090815,Undecane,94.2232882553625,True,C11H24,197909.277814994,112784.74468205,319270.48248417,1326814.1132844,71,57
MP_010824_AVOC_C3.D,10.4432877364008,"2-[2-(Dimethylamino)benzoyl]-N,N-dimethylaniline",58.0865296928074,True,C17H20N2O,188067.243287765,94597.9568227549,212905.100236695,1399499.78307605,266.99,119.08
MP_010824_AVOC_C2.D,10.4440229815041,"Phthalic acid, 3,5-dimethylphenyl 3-phenylpropyl ester",63.2127273246066,True,C25H24O4,211814.985040187,109619.035945467,224436.085067018,870719.683140569,266.99,119.08
MP_010824_AVOC_C2.D,10.4442177122817,"Phthalic acid, di(2-propylphenyl) ester",60.6575399980064,True,C26H26O4,211814.985040187,109619.035945467,224436.085067018,1150128.00484945,267,119
MP_010824_AVOC_C3.D,10.4444432427119,"Benzene, 1,3-diethyl-5-methyl-",86.3831655078103,True,C11H16,73041.788589722,42453.91015625,212905.100236695,563389.479701477,148,119
11062023_MM_T1.D,10.4460808619727,Undecane,94.9208683643102,True,C11H24,547810.627608137,311663.16441307,867321.076814608,3690472.7765567,71.08,57.07
11062023_MM_T2.D,10.4466889311472,Undecane,94.8346496278914,True,C11H24,938660.768982094,533877.140286947,938660.768982094,3962258.43251658,57.07,57.07
11062023_MM_C3.D,10.48666707125,"Dodecane, 5-methyl-",68.8847365238149,True,C13H28,11336.6825619236,6609.80916936577,11336.6825619236,28661.9491294467,71.07,71.07
11062023_MM_T3.D,10.4869762187482,3-Ethyl-3-methylheptane,85.8314671104526,True,C10H22,101.192434288022,178.79084777832,9689.41302064366,24901.5956603845,170,71
11062023_MP_T3.D,10.4870885915297,"Hexane, 3,3-dimethyl-",71.8631872919146,True,C8H18,16986.002165556,9895.98647051287,16986.002165556,34900.2833176901,71.08,71.08
11062023_MP_C3.D,10.4872298989373,3-Ethyl-3-methylheptane,82.8138512284211,True,C10H22,18717.1179964917,10535.5285378551,21474.4127816413,66244.2564096242,57.06,71.08
11062023_MP_C2.D,10.4876070400008,3-Ethyl-3-methylheptane,87.8513002358145,True,C10H22,21357.9144835942,11322.803254858,21357.9144835942,82303.4584580288,71.08,71.08
11062023_MM_T1.D,10.4889271824156,"Carbonic acid, octadecyl vinyl ester",56.2274094491977,True,C21H40O3,62286.0763735283,38905.5949264397,62286.0763735283,536071.01407394,71.08,71.08
11062023_MM_T2.D,10.489536472834,"Nonane, 5-propyl-",59.2617109560585,True,C12H26,63923.6830091148,43762.5565793621,56418.0972251662,182835.645466974,57.07,71.08
MP_010824_AVOC_C1.D,10.4975797805515,"Benzene, 2-ethyl-1,4-dimethyl-",70.8359722408445,True,C10H14,84427.2557119133,48361.9921875,84427.2557119133,383144.715256992,119,119
MP_010824_AVOC_T4.D,10.5004971540106,"Benzene, 1,4-diethyl-",78.626186712285,True,C10H14,114351.174519316,65958.9109912707,114351.174519316,336119.684258968,119,119
MP_010824_AVOC_C3.D,10.501700925554,"Benzene, 1,4-diethyl-",84.978288507233,True,C10H14,61257.4775005737,36137.592661381,154339.24605371,402446.841075842,105.06,119.08
MP_010824_AVOC_C2.D,10.5028266356527,"Benzene, 1,4-diethyl-",84.8553498598042,True,C10H14,165052.149783206,94902.5546875,165052.149783206,439881.698583545,119.08,119.08
MP_010824_AVOC_C3.D,10.5230780812935,"2-Pentanone, 4-hydroxy-4-methyl-",64.896653188387,True,C6H12O2,58731.3354173969,32572.6387576813,151778.341879166,253236.035327528,101.05,43.08
MP_010824_AVOC_T3.D,10.5260659569684,"Hexanoic acid, 2-ethyl-",84.9443268758339,True,C8H16O2,53210.1500139592,21732.507027789,57069.5896605531,309699.906418449,73.05,88.05
MP_010824_AVOC_CC1.D,10.5309671509757,"Benzene, 1-methyl-4-(1-methylpropyl)-",50.8865222844263,True,C11H16,54776.9751195296,33989.573505309,54776.9751195296,508261.604702582,119.07,119.07
11062023_MP_T3.D,10.5332733672089,Nonanal,96.1850632369465,True,C9H18O,18232.2616516355,10851.5674856099,44697.8279715189,318147.149010035,44,57
11062023_MM_T3.D,10.5334098233435,Nonanal,96.2842510233676,True,C9H18O,27209.8116220125,15762.2576099013,27209.8116220125,200976.4179278,57.07,57.07
11062023_MP_C1.D,10.5334674121902,Nonanal,95.6061963423154,True,C9H18O,20278.3798720701,11974.1198271081,20278.3798720701,145817.506878987,57,57
11062023_MP_T2.D,10.5335812504805,Nonanal,97.2789148251062,True,C9H18O,29480.8803861265,17582.624110036,73946.916149209,524498.770427576,98.09,57.07
11062023_MM_C3.D,10.5336745517393,Nonanal,96.2545169947633,True,C9H18O,47799.9368653045,24448.8763601033,47799.9368653045,339968.815485893,57,57
11062023_MM_C2.D,10.5337210071694,Nonanal,96.4179860201834,True,C9H18O,16910.8133450804,8808.13244263861,33890.4504501459,258938.58365053,55.05,57.07
11062023_MP_T1.D,10.5338145010378,Nonanal,91.8118458547855,True,C9H18O,452.483299728415,308.215667724609,16019.3655115807,108319.077902576,66,57
11062023_MP_C3.D,10.5338249037121,Nonanal,96.4862785994549,True,C9H18O,45687.3413747155,26850.4960188925,45687.3413747155,354592.162767457,57,57
11062023_MP_C2.D,10.5340506469419,Nonanal,97.7309070344733,True,C9H18O,24332.1926942833,13355.4606233504,36614.8848249059,283414.134329078,41.05,57.07
11062023_MM_T2.D,10.534546755107,Nonanal,96.5007335878611,True,C9H18O,198539.623301276,108980.92273793,198539.623301276,1350686.7954209,57,57
11062023_MM_T1.D,10.5345777862325,Nonanal,96.9702294185147,True,C9H18O,59162.3127965996,34889.2819469981,160200.286215622,1120149.642982,44,57
11062023_MM_C1.D,10.5353440122561,Nonanal,96.8256748347178,True,C9H18O,493.906929267874,369.978179931641,18807.6455268779,112399.921268441,124.09,57.07
MP_010824_AVOC_T4.D,10.5361336237311,"Benzene, 1-methyl-4-(1-methylpropyl)-",54.3430956844237,True,C11H16,59106.54867639,36659.6334825544,103220.335787407,471511.779056508,119,43
MP_010824_AVOC_C2.D,10.5403587274761,"Benzene, 1-methyl-4-(1-methylpropyl)-",55.2233052324017,True,C11H16,87069.3599483644,55431.671875,87069.3599483644,492867.130631023,119.08,119.08
MP_010824_AVOC_C3.D,10.5407080142884,"Benzene, 1-methyl-4-(1-methylpropyl)-",68.8394648994125,True,C11H16,21055.2460345459,13015.865234375,81135.6047595057,235604.12685635,148.11,119.08
MP_010824_AVOC_C1.D,10.5433183521808,"Hexanoic acid, 2-ethyl-",58.5432646225278,True,C8H16O2,44209.6040813439,27757.859375,103995.838294718,818726.326208362,119.07,88.05
11062023_MM_C2.D,10.5697953735502,"2-[2-(Dimethylamino)benzoyl]-N,N-dimethylaniline",50.6908869729828,True,C17H20N2O,5223.74898109433,2231.8642578125,10526.5641066285,53653.2723802765,266.98,119.06
MP_010824_AVOC_CC1.D,10.5718214940952,"Hexanoic acid, 2-ethyl-",83.0165115789533,True,C8H16O2,148673.826253824,47293.8226577611,148673.826253824,976986.905000537,88,88
11062023_MM_T2.D,10.5722082562961,"Succinic acid, 2-methylpent-3-yl pentafluorophenyl ester",55.9799573179823,True,C16H17F5O4,43755.6098689302,17692.8820096741,43755.6098689302,341535.533151464,266.98,266.98
MP_010824_AVOC_T4.D,10.5795468468925,"Hexanoic acid, 2-ethyl-",78.9303476964449,True,C8H16O2,161680.933630131,49246.9994831201,231832.717065736,1393773.40102628,73,57
MP_010824_AVOC_T4.D,10.5801188319706,"Acetic acid, diethyl-",73.0241427119546,True,C6H12O2,161680.933630131,49246.9994831201,173323.10258763,1157329.92440734,73.06,88.05
MP_010824_AVOC_CC1.D,10.5805273305709,"2-Furanmethanol, tetrahydro-, acetate",56.1954548897086,True,C7H12O3,90675.866578245,39947.9339811042,96754.2306302753,616576.124829272,71.09,43.08
MP_010824_AVOC_C2.D,10.5821459501473,"Octane, 2,3,3-trimethyl-",78.7900057901439,True,C11H24,428305.944139301,106558.532460974,428305.944139301,1260833.5701778,57,57
11062023_MP_T2.D,10.5822988301423,"N-(2,6-Diethylphenyl)-3-methylbenzamide",58.063006767188,True,C18H21NO,33427.0413113791,19776.78125,33427.0413113791,143491.080861455,119,119
MP_010824_AVOC_C3.D,10.5825585881978,"Octane, 2,3,3-trimethyl-",80.1660610845602,True,C11H24,61217.4079772543,20086.3863836977,311977.577616472,1154294.14359374,101.05,57.08
11062023_MM_T1.D,10.5849697903785,"Benzene, 1,3-diethyl-5-methyl-",83.7448188443044,True,C11H16,98869.6786794463,57541.58984375,98869.6786794463,260701.170798602,119,119
11062023_MM_T2.D,10.585192204839,"Benzene, 1,3-diethyl-5-methyl-",78.7733120728571,True,C11H16,107097.183468689,61910.56640625,107097.183468689,260687.523611269,119,119
MP_010824_AVOC_T2.D,10.5871214436281,"trans-Decalin, 2-methyl-",77.9733596308387,True,C11H20,52579.7130812084,28703.9464368265,57756.7399889127,724283.228288024,152.14,81.07
MP_010824_AVOC_T3.D,10.5873298230742,1-Methylbicyclo(4.4.0)decane(trans),79.7307593462123,True,C11H20,29416.0858369137,13328.0198974609,32188.313900222,261660.575972407,95.07,152.14
MP_010824_AVOC_T3.D,10.5876865631103,"5-t-Butyl-hexa-3,5-dien-2-one",72.984748584079,True,C10H16O,35583.7928071371,16522.74609375,32188.313900222,544086.280289207,133,152
MP_010824_AVOC_C2.D,10.5904345354747,"trans-Decalin, 2-methyl-",71.7581404728799,True,C11H20,122473.902298832,65785.0080955369,153420.708899907,2999519.19600988,152.14,43.08
MP_010824_AVOC_C3.D,10.5907888183311,dl-Menthol,68.6259499862035,True,C10H20O,100046.089601166,54369.8931993545,153319.008115256,2729827.01006955,152,43
MP_010824_AVOC_C1.D,10.5908026471343,1-Methylbicyclo(4.4.0)decane(trans),86.3491719972041,True,C11H20,65758.6204178205,36540.7068164004,65758.6204178205,422155.790797798,152,152
MP_010824_AVOC_T4.D,10.5908519903821,trans-4a-Methyl-decahydronaphthalene,80.4950733219379,True,C11H20,78618.2756291493,42766.4417572021,78618.2756291493,439092.61467228,152,152
MP_010824_AVOC_C3.D,10.5910436139165,"trans-Decalin, 2-methyl-",69.1033685865446,True,C11H20,100046.089601166,54369.8931993545,153319.008115256,2631493.33718003,152.14,43.08
MP_010824_AVOC_CC1.D,10.5916451182437,trans-4a-Methyl-decahydronaphthalene,79.37271530337,True,C11H20,80550.0082956564,42436.6952677242,80550.0082956564,423745.465573504,152,152
MP_010824_AVOC_C3.D,10.5925119605858,trans-4a-Methyl-decahydronaphthalene,82.3471343252463,True,C11H20,100046.089601166,54369.8931993545,100046.089601166,701489.381450459,152.14,152.14
MP_010824_AVOC_C2.D,10.5932827386344,1-Methylbicyclo(4.4.0)decane(trans),82.5432573466294,True,C11H20,122473.902298832,65785.0080955369,122473.902298832,1053167.33673287,152.14,152.14
MP_010824_AVOC_C2.D,10.5934360174494,"Resorcinol, 2-acetyl-",61.4020161905058,True,C8H8O3,122473.902298832,65785.0080955369,122473.902298832,512673.002952574,152,152
MP_010824_AVOC_C3.D,10.6015775021564,"Hydrazine, 1,1-diethyl-",66.0835706616818,True,C4H12N2,246879.540304388,66173.3287592702,257574.55716439,711492.417683011,73,88
MP_010824_AVOC_C3.D,10.6020984132963,"Hexanoic acid, 2-ethyl-",66.1900512199383,True,C8H16O2,246879.540304388,66173.3287592702,257574.55716439,751859.405038293,73.06,88.05
MP_010824_AVOC_C2.D,10.6103974385544,"Benzene, pentamethyl-",56.6987089063814,True,C11H16,36851.9649602664,20039.71484375,138042.819238541,949594.979254537,148,133
11062023_MP_C3.D,10.6231823135367,12.30 Ethyl hexanoic acid<2->,59.7760295081464,True,C8H16O2,7588.84687760288,3778.95560442275,8494.93745703121,48278.991135123,73,88
11062023_MP_T2.D,10.6413950420802,"Benzene, 2-ethyl-1,4-dimethyl-",60.4252224518298,True,C10H14,25977.8459057622,14483.0810546875,25977.8459057622,142186.695612843,119.06,119.06
11062023_MP_T2.D,10.64293953365,trans-Verbenyl laureate,58.5024113160889,True,C22H38O2,25977.8459057622,14483.0810546875,25977.8459057622,389800.615403959,119,119
11062023_MM_T1.D,10.646894219844,"Benzene, 2-ethyl-1,4-dimethyl-",64.0116825287625,True,C10H14,75711.2169365227,43479.921875,75711.2169365227,821769.014688272,119,119
MP_010824_AVOC_CC1.D,10.6472672220187,"Benzene, 2-ethyl-1,4-dimethyl-",83.1891562754588,True,C10H14,158862.834713532,86793.9002215938,158862.834713532,400622.969936599,119.07,119.07
MP_010824_AVOC_C1.D,10.6475309053821,"Benzene, 2-ethyl-1,4-dimethyl-",80.0208746392015,True,C10H14,132190.978890502,71326.328125,132190.978890502,399842.045352112,119,119
MP_010824_AVOC_T4.D,10.6480395638665,"Benzene, 1,2,4,5-tetramethyl-",84.1942995858591,True,C10H14,170181.446373055,94034.964001549,170181.446373055,356120.123718096,119.07,119.07
MP_010824_AVOC_C3.D,10.6494517001572,"Benzene, 2-ethyl-1,4-dimethyl-",86.3372411364418,True,C10H14,120460.654878173,64030.61328125,240874.703772458,617718.029336394,134.09,119.08
MP_010824_AVOC_C2.D,10.6501253848087,"Benzene, 1,2,4,5-tetramethyl-",82.3161844006189,True,C10H14,252557.54909692,139236.546875,252557.54909692,541683.985617917,119,119
11062023_MM_T2.D,10.6514434365837,"Benzene, 1-methyl-3-(1-methylethyl)-",63.520060500641,True,C10H14,82366.7320219724,47851.6484375,121227.82657624,1010739.8921656,119.06,43.07
11062023_MM_T1.D,10.6632080211527,"2,3,4-Trimethyllevoglucosan",62.1935477981167,True,C9H16O5,66811.5236430638,20689.6227716953,57462.8883273895,561398.423318936,73.04,43.07
11062023_MP_C3.D,10.6635523728146,"1,2:5,6-Di-O-isopropylidene-a-d-ribohexafurnos-3-ulose",58.7060326902068,True,C12H18O6,32762.9382505812,15596.3225320732,32762.9382505812,65998.6069951399,43.04,43.04
11062023_MM_C3.D,10.6643496686974,Urazole,64.293392339781,True,C2H3N3O2,21282.2100622214,11222.0030699902,21282.2100622214,43573.758567497,43.04,43.04
11062023_MM_T2.D,10.6649694406893,"2,3,4-Trimethyllevoglucosan",61.327493854434,True,C9H16O5,75973.6987891421,21960.2135017495,121227.82657624,631332.757671142,73,43
11062023_MM_C3.D,10.6657302889246,"2-Nonanone, 9-[(tetrahydro-2H-pyran-2-yl)oxy]-",56.9376783809086,True,C14H26O3,21282.2100622214,11222.0030699902,21282.2100622214,95023.5627345877,43,43
11062023_MP_C2.D,10.6673475409723,"2-Nonanone, 9-[(tetrahydro-2H-pyran-2-yl)oxy]-",75.3374425610783,True,C14H26O3,16302.6145931158,8425.03593602845,16302.6145931158,51484.6022871,43.04,43.04
